Date_time;Water_value
23.02.2015 23:00;230
24.02.2015 23:00;230
25.02.2015 23:00;238
26.02.2015 23:00;238
27.02.2015 23:00;238
28.02.2015 23:00;238
01.03.2015 23:00;238
02.03.2015 23:00;218
03.03.2015 23:00;218
04.03.2015 23:00;218
05.03.2015 23:00;218
06.03.2015 23:00;218
07.03.2015 23:00;218
08.03.2015 23:00;218
09.03.2015 23:00;218
10.03.2015 23:00;218
11.03.2015 23:00;222
12.03.2015 23:00;222
13.03.2015 23:00;222
14.03.2015 23:00;222
15.03.2015 23:00;222
16.03.2015 23:00;224
17.03.2015 23:00;224
18.03.2015 23:00;224
19.03.2015 23:00;224
20.03.2015 23:00;224
21.03.2015 23:00;224
22.03.2015 23:00;215
23.03.2015 23:00;216
24.03.2015 23:00;216
25.03.2015 23:00;216
26.03.2015 23:00;216
27.03.2015 23:00;216
28.03.2015 23:00;216
29.03.2015 22:00;228
30.03.2015 22:00;231
31.03.2015 22:00;231
01.04.2015 22:00;231
02.04.2015 22:00;231
03.04.2015 22:00;231
04.04.2015 22:00;231
05.04.2015 22:00;231
06.04.2015 22:00;231
07.04.2015 22:00;247
08.04.2015 22:00;247
09.04.2015 22:00;247
10.04.2015 22:00;247
11.04.2015 22:00;247
12.04.2015 22:00;241
13.04.2015 22:00;241
14.04.2015 22:00;241
15.04.2015 22:00;241
16.04.2015 22:00;241
17.04.2015 22:00;241
18.04.2015 22:00;241
19.04.2015 22:00;241
20.04.2015 22:00;220
21.04.2015 22:00;220
22.04.2015 22:00;220
23.04.2015 22:00;220
24.04.2015 22:00;220
25.04.2015 22:00;220
26.04.2015 22:00;220
27.04.2015 22:00;220
28.04.2015 22:00;220
29.04.2015 22:00;220
30.04.2015 22:00;220
01.05.2015 22:00;220
02.05.2015 22:00;220
03.05.2015 22:00;220
04.05.2015 22:00;212
05.05.2015 22:00;212
06.05.2015 22:00;212
07.05.2015 22:00;212
08.05.2015 22:00;212
09.05.2015 22:00;212
10.05.2015 22:00;197
11.05.2015 22:00;197
12.05.2015 22:00;197
13.05.2015 22:00;197
14.05.2015 22:00;197
15.05.2015 22:00;197
16.05.2015 22:00;197
17.05.2015 22:00;197
18.05.2015 22:00;170
19.05.2015 22:00;170
20.05.2015 22:00;170
21.05.2015 22:00;170
22.05.2015 22:00;170
23.05.2015 22:00;170
24.05.2015 22:00;170
25.05.2015 22:00;170
26.05.2015 22:00;170
27.05.2015 22:00;170
28.05.2015 22:00;170
29.05.2015 22:00;170
30.05.2015 22:00;170
31.05.2015 22:00;170
01.06.2015 22:00;163
02.06.2015 22:00;163
03.06.2015 22:00;163
04.06.2015 22:00;148
05.06.2015 22:00;148
06.06.2015 22:00;148
07.06.2015 22:00;148
08.06.2015 22:00;148
09.06.2015 22:00;148
10.06.2015 22:00;160
11.06.2015 22:00;160
12.06.2015 22:00;160
13.06.2015 22:00;160
14.06.2015 22:00;142
15.06.2015 22:00;142
16.06.2015 22:00;142
17.06.2015 22:00;128
18.06.2015 22:00;128
19.06.2015 22:00;128
20.06.2015 22:00;128
21.06.2015 22:00;132
22.06.2015 22:00;132
23.06.2015 22:00;132
24.06.2015 22:00;158
25.06.2015 22:00;158
26.06.2015 22:00;158
27.06.2015 22:00;158
28.06.2015 22:00;158
29.06.2015 22:00;158
30.06.2015 22:00;158
01.07.2015 22:00;180
02.07.2015 22:00;180
03.07.2015 22:00;180
04.07.2015 22:00;180
05.07.2015 22:00;180
06.07.2015 22:00;180
07.07.2015 22:00;168
08.07.2015 22:00;168
09.07.2015 22:00;168
10.07.2015 22:00;168
11.07.2015 22:00;168
12.07.2015 22:00;168
13.07.2015 22:00;168
14.07.2015 22:00;158
15.07.2015 22:00;158
16.07.2015 22:00;158
17.07.2015 22:00;158
18.07.2015 22:00;158
19.07.2015 22:00;158
20.07.2015 22:00;158
21.07.2015 22:00;158
22.07.2015 22:00;158
23.07.2015 22:00;158
24.07.2015 22:00;158
25.07.2015 22:00;158
26.07.2015 22:00;158
27.07.2015 22:00;158
28.07.2015 22:00;158
29.07.2015 22:00;158
30.07.2015 22:00;158
31.07.2015 22:00;158
01.08.2015 22:00;158
02.08.2015 22:00;158
03.08.2015 22:00;146
04.08.2015 22:00;146
05.08.2015 22:00;138
06.08.2015 22:00;138
07.08.2015 22:00;138
08.08.2015 22:00;138
09.08.2015 22:00;135
10.08.2015 22:00;130
11.08.2015 22:00;130
12.08.2015 22:00;164
13.08.2015 22:00;164
14.08.2015 22:00;164
15.08.2015 22:00;164
16.08.2015 22:00;187
17.08.2015 22:00;180
18.08.2015 22:00;180
19.08.2015 22:00;192
20.08.2015 22:00;192
21.08.2015 22:00;192
22.08.2015 22:00;192
23.08.2015 22:00;177
24.08.2015 22:00;178
25.08.2015 22:00;178
26.08.2015 22:00;178
27.08.2015 22:00;180
28.08.2015 22:00;180
29.08.2015 22:00;180
30.08.2015 22:00;195
31.08.2015 22:00;211
01.09.2015 22:00;211
02.09.2015 22:00;211
03.09.2015 22:00;211
04.09.2015 22:00;211
05.09.2015 22:00;211
06.09.2015 22:00;210
07.09.2015 22:00;194
08.09.2015 22:00;194
09.09.2015 22:00;212
10.09.2015 22:00;212
11.09.2015 22:00;212
12.09.2015 22:00;212
13.09.2015 22:00;219
14.09.2015 22:00;230
15.09.2015 22:00;230
16.09.2015 22:00;230
17.09.2015 22:00;230
18.09.2015 22:00;230
19.09.2015 22:00;230
20.09.2015 22:00;225
21.09.2015 22:00;224
22.09.2015 22:00;224
23.09.2015 22:00;224
24.09.2015 22:00;224
25.09.2015 22:00;224
26.09.2015 22:00;224
27.09.2015 22:00;224
28.09.2015 22:00;217
29.09.2015 22:00;217
30.09.2015 22:00;217
01.10.2015 22:00;217
02.10.2015 22:00;217
03.10.2015 22:00;217
04.10.2015 22:00;195
05.10.2015 22:00;201
06.10.2015 22:00;201
07.10.2015 22:00;201
08.10.2015 22:00;208
09.10.2015 22:00;208
10.10.2015 22:00;208
11.10.2015 22:00;222
12.10.2015 22:00;222
13.10.2015 22:00;222
14.10.2015 22:00;222
15.10.2015 22:00;222
16.10.2015 22:00;231
17.10.2015 22:00;231
18.10.2015 22:00;231
19.10.2015 22:00;247
20.10.2015 22:00;247
21.10.2015 22:00;256
22.10.2015 22:00;256
23.10.2015 22:00;256
24.10.2015 22:00;256
25.10.2015 23:00;251
26.10.2015 23:00;255
27.10.2015 23:00;255
28.10.2015 23:00;255
29.10.2015 23:00;255
30.10.2015 23:00;255
31.10.2015 23:00;255
01.11.2015 23:00;253
02.11.2015 23:00;253
03.11.2015 23:00;240
04.11.2015 23:00;210
05.11.2015 23:00;200
06.11.2015 23:00;190
07.11.2015 23:00;190
08.11.2015 23:00;190
09.11.2015 23:00;190
10.11.2015 23:00;190
11.11.2015 23:00;190
12.11.2015 23:00;210
13.11.2015 23:00;210
14.11.2015 23:00;210
15.11.2015 23:00;255
16.11.2015 23:00;252
17.11.2015 23:00;252
18.11.2015 23:00;245
19.11.2015 23:00;245
20.11.2015 23:00;245
21.11.2015 23:00;245
22.11.2015 23:00;245
23.11.2015 23:00;234
24.11.2015 23:00;234
25.11.2015 23:00;234
26.11.2015 23:00;234
27.11.2015 23:00;231
28.11.2015 23:00;231
29.11.2015 23:00;223
30.11.2015 23:00;229
01.12.2015 23:00;229
02.12.2015 23:00;229
03.12.2015 23:00;229
04.12.2015 23:00;229
05.12.2015 23:00;229
06.12.2015 23:00;230
07.12.2015 23:00;225
08.12.2015 23:00;225
09.12.2015 23:00;216
10.12.2015 23:00;216
11.12.2015 23:00;216
12.12.2015 23:00;216
13.12.2015 23:00;207
14.12.2015 23:00;207
15.12.2015 23:00;207
16.12.2015 23:00;207
17.12.2015 23:00;207
18.12.2015 23:00;207
19.12.2015 23:00;207
20.12.2015 23:00;190
21.12.2015 23:00;190
22.12.2015 23:00;190
23.12.2015 23:00;190
24.12.2015 23:00;190
25.12.2015 23:00;190
26.12.2015 23:00;190
27.12.2015 23:00;224
28.12.2015 23:00;224
29.12.2015 23:00;224
30.12.2015 23:00;224
31.12.2015 23:00;224
01.01.2016 23:00;224
02.01.2016 23:00;224
03.01.2016 23:00;224
04.01.2016 23:00;234
05.01.2016 23:00;216
06.01.2016 23:00;216
07.01.2016 23:00;238
08.01.2016 23:00;238
09.01.2016 23:00;238
10.01.2016 23:00;225
11.01.2016 23:00;218
12.01.2016 23:00;218
13.01.2016 23:00;214
14.01.2016 23:00;214
15.01.2016 23:00;217
16.01.2016 23:00;217
17.01.2016 23:00;218
18.01.2016 23:00;218
19.01.2016 23:00;218
20.01.2016 23:00;218
21.01.2016 23:00;218
22.01.2016 23:00;218
23.01.2016 23:00;218
24.01.2016 23:00;218
25.01.2016 23:00;201
26.01.2016 23:00;201
27.01.2016 23:00;201
28.01.2016 23:00;201
29.01.2016 23:00;201
30.01.2016 23:00;201
31.01.2016 23:00;202
01.02.2016 23:00;202
02.02.2016 23:00;202
03.02.2016 23:00;191
04.02.2016 23:00;191
05.02.2016 23:00;191
06.02.2016 23:00;191
07.02.2016 23:00;191
08.02.2016 23:00;191
09.02.2016 23:00;191
10.02.2016 23:00;190
11.02.2016 23:00;190
12.02.2016 23:00;190
13.02.2016 23:00;190
14.02.2016 23:00;171
15.02.2016 23:00;171
16.02.2016 23:00;171
17.02.2016 23:00;195
18.02.2016 23:00;195
19.02.2016 23:00;195
20.02.2016 23:00;195
21.02.2016 23:00;195
22.02.2016 23:00;195
23.02.2016 23:00;195
24.02.2016 23:00;195
25.02.2016 23:00;195
26.02.2016 23:00;195
27.02.2016 23:00;195
28.02.2016 23:00;191
29.02.2016 23:00;191
01.03.2016 23:00;191
02.03.2016 23:00;193
03.03.2016 23:00;193
04.03.2016 23:00;193
05.03.2016 23:00;193
06.03.2016 23:00;215
07.03.2016 23:00;221
08.03.2016 23:00;221
09.03.2016 23:00;235
10.03.2016 23:00;235
11.03.2016 23:00;235
12.03.2016 23:00;235
13.03.2016 23:00;250
14.03.2016 23:00;249
15.03.2016 23:00;249
16.03.2016 23:00;249
17.03.2016 23:00;249
18.03.2016 23:00;249
19.03.2016 23:00;249
20.03.2016 23:00;249
21.03.2016 23:00;234
22.03.2016 23:00;234
23.03.2016 23:00;234
24.03.2016 23:00;234
25.03.2016 23:00;234
26.03.2016 23:00;234
27.03.2016 22:00;234
28.03.2016 22:00;234
29.03.2016 22:00;234
30.03.2016 22:00;235
31.03.2016 22:00;235
01.04.2016 22:00;235
02.04.2016 22:00;235
03.04.2016 22:00;222
04.04.2016 22:00;222
05.04.2016 22:00;222
06.04.2016 22:00;218
07.04.2016 22:00;218
08.04.2016 22:00;218
09.04.2016 22:00;218
10.04.2016 22:00;218
11.04.2016 22:00;212
12.04.2016 22:00;200
13.04.2016 22:00;200
14.04.2016 22:00;200
15.04.2016 22:00;210
16.04.2016 22:00;210
17.04.2016 22:00;208
18.04.2016 22:00;208
19.04.2016 22:00;230
20.04.2016 22:00;230
21.04.2016 22:00;230
22.04.2016 22:00;230
23.04.2016 22:00;230
24.04.2016 22:00;220
25.04.2016 22:00;220
27.04.2016 22:00;220
28.04.2016 22:00;220
29.04.2016 22:00;220
30.04.2016 22:00;220
01.05.2016 22:00;224
02.05.2016 22:00;224
03.05.2016 22:00;224
04.05.2016 22:00;224
05.05.2016 22:00;224
06.05.2016 22:00;224
07.05.2016 22:00;224
08.05.2016 22:00;224
09.05.2016 22:00;224
10.05.2016 22:00;224
11.05.2016 22:00;224
12.05.2016 22:00;224
13.05.2016 22:00;224
14.05.2016 22:00;224
15.05.2016 22:00;224
16.05.2016 22:00;224
17.05.2016 22:00;199
18.05.2016 22:00;199
19.05.2016 22:00;199
20.05.2016 22:00;199
21.05.2016 22:00;199
22.05.2016 22:00;259
23.05.2016 22:00;259
24.05.2016 22:00;257
25.05.2016 22:00;257
26.05.2016 22:00;257
27.05.2016 22:00;257
28.05.2016 22:00;257
29.05.2016 22:00;257
30.05.2016 22:00;250
31.05.2016 22:00;250
01.06.2016 22:00;250
02.06.2016 22:00;250
03.06.2016 22:00;250
04.06.2016 22:00;250
05.06.2016 22:00;256
06.06.2016 22:00;269
07.06.2016 22:00;269
08.06.2016 22:00;263
09.06.2016 22:00;263
10.06.2016 22:00;263
11.06.2016 22:00;263
12.06.2016 22:00;257
13.06.2016 22:00;267
14.06.2016 22:00;267
15.06.2016 22:00;267
16.06.2016 22:00;267
17.06.2016 22:00;267
18.06.2016 22:00;267
19.06.2016 22:00;302
20.06.2016 22:00;296
21.06.2016 22:00;296
22.06.2016 22:00;296
23.06.2016 22:00;296
24.06.2016 22:00;296
25.06.2016 22:00;296
26.06.2016 22:00;296
27.06.2016 22:00;296
28.06.2016 22:00;296
29.06.2016 22:00;296
30.06.2016 22:00;296
01.07.2016 22:00;296
02.07.2016 22:00;296
03.07.2016 22:00;297
04.07.2016 22:00;288
05.07.2016 22:00;288
06.07.2016 22:00;296
07.07.2016 22:00;296
08.07.2016 22:00;296
09.07.2016 22:00;296
10.07.2016 22:00;300
11.07.2016 22:00;300
12.07.2016 22:00;300
13.07.2016 22:00;300
14.07.2016 22:00;300
15.07.2016 22:00;300
16.07.2016 22:00;300
17.07.2016 22:00;300
18.07.2016 22:00;300
19.07.2016 22:00;300
20.07.2016 22:00;300
21.07.2016 22:00;300
22.07.2016 22:00;300
23.07.2016 22:00;300
24.07.2016 22:00;312
25.07.2016 22:00;306
26.07.2016 22:00;306
27.07.2016 22:00;306
28.07.2016 22:00;306
29.07.2016 22:00;306
30.07.2016 22:00;306
31.07.2016 22:00;298
01.08.2016 22:00;298
02.08.2016 22:00;306
03.08.2016 22:00;306
04.08.2016 22:00;306
05.08.2016 22:00;306
06.08.2016 22:00;306
07.08.2016 22:00;306
08.08.2016 22:00;306
09.08.2016 22:00;297
10.08.2016 22:00;297
11.08.2016 22:00;297
12.08.2016 22:00;297
13.08.2016 22:00;297
14.08.2016 22:00;297
15.08.2016 22:00;292
16.08.2016 22:00;292
17.08.2016 22:00;292
18.08.2016 22:00;292
19.08.2016 22:00;292
20.08.2016 22:00;292
21.08.2016 22:00;293
22.08.2016 22:00;293
23.08.2016 22:00;293
24.08.2016 22:00;300
25.08.2016 22:00;300
26.08.2016 22:00;300
27.08.2016 22:00;300
28.08.2016 22:00;300
29.08.2016 22:00;290
30.08.2016 22:00;290
31.08.2016 22:00;290
01.09.2016 22:00;290
02.09.2016 22:00;290
03.09.2016 22:00;290
04.09.2016 22:00;261
05.09.2016 22:00;261
06.09.2016 22:00;261
07.09.2016 22:00;261
08.09.2016 22:00;261
09.09.2016 22:00;235
10.09.2016 22:00;235
11.09.2016 22:00;258
12.09.2016 22:00;263
13.09.2016 22:00;263
14.09.2016 22:00;264
15.09.2016 22:00;264
16.09.2016 22:00;264
17.09.2016 22:00;264
18.09.2016 22:00;264
19.09.2016 22:00;264
20.09.2016 22:00;264
21.09.2016 22:00;275
22.09.2016 22:00;275
23.09.2016 22:00;275
24.09.2016 22:00;275
25.09.2016 22:00;275
26.09.2016 22:00;275
27.09.2016 22:00;291
28.09.2016 22:00;299
29.09.2016 22:00;299
30.09.2016 22:00;299
01.10.2016 22:00;299
02.10.2016 22:00;314
03.10.2016 22:00;317
04.10.2016 22:00;317
05.10.2016 22:00;322
06.10.2016 22:00;322
07.10.2016 22:00;322
08.10.2016 22:00;322
09.10.2016 22:00;322
10.10.2016 22:00;344
11.10.2016 22:00;344
12.10.2016 22:00;356
13.10.2016 22:00;356
14.10.2016 22:00;356
15.10.2016 22:00;356
16.10.2016 22:00;356
17.10.2016 22:00;388
18.10.2016 22:00;388
19.10.2016 22:00;388
20.10.2016 22:00;388
21.10.2016 22:00;388
22.10.2016 22:00;388
23.10.2016 22:00;420
24.10.2016 22:00;436
25.10.2016 22:00;436
26.10.2016 22:00;436
27.10.2016 22:00;436
28.10.2016 22:00;436
29.10.2016 22:00;436
30.10.2016 23:00;460
31.10.2016 23:00;471
01.11.2016 23:00;471
02.11.2016 23:00;456
03.11.2016 23:00;456
04.11.2016 23:00;456
05.11.2016 23:00;456
06.11.2016 23:00;478
07.11.2016 23:00;451
08.11.2016 23:00;451
09.11.2016 23:00;451
10.11.2016 23:00;451
11.11.2016 23:00;452
12.11.2016 23:00;452
13.11.2016 23:00;449
14.11.2016 23:00;446
15.11.2016 23:00;446
16.11.2016 23:00;446
17.11.2016 23:00;446
18.11.2016 23:00;446
19.11.2016 23:00;446
20.11.2016 23:00;430
21.11.2016 23:00;436
22.11.2016 23:00;436
23.11.2016 23:00;436
24.11.2016 23:00;436
25.11.2016 23:00;436
26.11.2016 23:00;436
27.11.2016 23:00;405
28.11.2016 23:00;405
29.11.2016 23:00;405
30.11.2016 23:00;405
01.12.2016 23:00;347
02.12.2016 23:00;347
03.12.2016 23:00;347
04.12.2016 23:00;310
05.12.2016 23:00;315
06.12.2016 23:00;315
07.12.2016 23:00;200
08.12.2016 23:00;295
09.12.2016 23:00;295
10.12.2016 23:00;295
11.12.2016 23:00;270
12.12.2016 23:00;270
13.12.2016 23:00;285
14.12.2016 23:00;285
15.12.2016 23:00;285
16.12.2016 23:00;285
17.12.2016 23:00;285
18.12.2016 23:00;285
19.12.2016 23:00;293
20.12.2016 23:00;293
21.12.2016 23:00;293
22.12.2016 23:00;293
23.12.2016 23:00;293
24.12.2016 23:00;293
25.12.2016 23:00;293
26.12.2016 23:00;293
27.12.2016 23:00;290
28.12.2016 23:00;290
29.12.2016 23:00;290
30.12.2016 23:00;290
31.12.2016 23:00;290
01.01.2017 23:00;275
02.01.2017 23:00;290
03.01.2017 23:00;280
04.01.2017 23:00;280
05.01.2017 23:00;280
06.01.2017 23:00;280
07.01.2017 23:00;280
08.01.2017 23:00;271
09.01.2017 23:00;271
10.01.2017 23:00;278
11.01.2017 23:00;278
12.01.2017 23:00;278
13.01.2017 23:00;278
14.01.2017 23:00;278
15.01.2017 23:00;263
16.01.2017 23:00;241
17.01.2017 23:00;241
18.01.2017 23:00;241
19.01.2017 23:00;241
20.01.2017 23:00;241
21.01.2017 23:00;241
22.01.2017 23:00;242
23.01.2017 23:00;242
24.01.2017 23:00;242
25.01.2017 23:00;242
26.01.2017 23:00;242
27.01.2017 23:00;242
28.01.2017 23:00;242
29.01.2017 23:00;235
30.01.2017 23:00;253
31.01.2017 23:00;253
01.02.2017 23:00;253
02.02.2017 23:00;253
03.02.2017 23:00;253
04.02.2017 23:00;253
05.02.2017 23:00;253
06.02.2017 23:00;286
07.02.2017 23:00;286
08.02.2017 23:00;278
09.02.2017 23:00;278
10.02.2017 23:00;278
11.02.2017 23:00;278
12.02.2017 23:00;280
13.02.2017 23:00;274
14.02.2017 23:00;274
15.02.2017 23:00;274
16.02.2017 23:00;274
17.02.2017 23:00;274
18.02.2017 23:00;274
19.02.2017 23:00;274
20.02.2017 23:00;274
21.02.2017 23:00;274
22.02.2017 23:00;274
23.02.2017 23:00;274
24.02.2017 23:00;274
25.02.2017 23:00;274
26.02.2017 23:00;280
27.02.2017 23:00;288
28.02.2017 23:00;288
01.03.2017 23:00;288
02.03.2017 23:00;288
03.03.2017 23:00;288
04.03.2017 23:00;288
05.03.2017 23:00;288
06.03.2017 23:00;301
07.03.2017 23:00;301
08.03.2017 23:00;289
09.03.2017 23:00;289
10.03.2017 23:00;289
11.03.2017 23:00;289
12.03.2017 23:00;289
13.03.2017 23:00;289
14.03.2017 23:00;289
15.03.2017 23:00;289
16.03.2017 23:00;289
17.03.2017 23:00;289
18.03.2017 23:00;289
19.03.2017 23:00;302
20.03.2017 23:00;290
21.03.2017 23:00;290
22.03.2017 23:00;290
23.03.2017 23:00;290
24.03.2017 23:00;290
25.03.2017 23:00;290
26.03.2017 22:00;283
27.03.2017 22:00;250
28.03.2017 22:00;250
29.03.2017 22:00;250
30.03.2017 22:00;250
31.03.2017 22:00;250
01.04.2017 22:00;250
02.04.2017 22:00;260
03.04.2017 22:00;260
04.04.2017 22:00;260
05.04.2017 22:00;260
06.04.2017 22:00;260
07.04.2017 22:00;260
08.04.2017 22:00;260
09.04.2017 22:00;260
10.04.2017 22:00;260
11.04.2017 22:00;260
12.04.2017 22:00;260
13.04.2017 22:00;260
14.04.2017 22:00;260
15.04.2017 22:00;260
16.04.2017 22:00;260
17.04.2017 22:00;260
18.04.2017 22:00;260
19.04.2017 22:00;270
20.04.2017 22:00;270
21.04.2017 22:00;270
22.04.2017 22:00;270
23.04.2017 22:00;270
24.04.2017 22:00;270
25.04.2017 22:00;270
26.04.2017 22:00;270
27.04.2017 22:00;270
28.04.2017 22:00;270
29.04.2017 22:00;270
30.04.2017 22:00;270
01.05.2017 22:00;270
02.05.2017 22:00;270
03.05.2017 22:00;196
04.05.2017 22:00;196
05.05.2017 22:00;196
06.05.2017 22:00;196
07.05.2017 22:00;196
08.05.2017 22:00;217
09.05.2017 22:00;217
10.05.2017 22:00;217
11.05.2017 22:00;217
12.05.2017 22:00;217
13.05.2017 22:00;217
14.05.2017 22:00;217
15.05.2017 22:00;214
16.05.2017 22:00;214
17.05.2017 22:00;214
18.05.2017 22:00;214
19.05.2017 22:00;214
20.05.2017 22:00;214
21.05.2017 22:00;214
22.05.2017 22:00;214
23.05.2017 22:00;214
24.05.2017 22:00;214
25.05.2017 22:00;214
26.05.2017 22:00;214
27.05.2017 22:00;214
28.05.2017 22:00;214
29.05.2017 22:00;214
30.05.2017 22:00;199
31.05.2017 22:00;199
01.06.2017 22:00;199
02.06.2017 22:00;199
03.06.2017 22:00;199
04.06.2017 22:00;199
05.06.2017 22:00;199
06.06.2017 22:00;199
07.06.2017 22:00;199
08.06.2017 22:00;199
09.06.2017 22:00;199
10.06.2017 22:00;199
11.06.2017 22:00;199
12.06.2017 22:00;199
13.06.2017 22:00;199
14.06.2017 22:00;199
15.06.2017 22:00;199
16.06.2017 22:00;199
17.06.2017 22:00;199
18.06.2017 22:00;199
19.06.2017 22:00;199
20.06.2017 22:00;199
21.06.2017 22:00;199
22.06.2017 22:00;199
23.06.2017 22:00;199
24.06.2017 22:00;199
25.06.2017 22:00;199
26.06.2017 22:00;199
27.06.2017 22:00;199
28.06.2017 22:00;199
29.06.2017 22:00;270
30.06.2017 22:00;270
01.07.2017 22:00;270
02.07.2017 22:00;270
03.07.2017 22:00;270
04.07.2017 22:00;293
05.07.2017 22:00;293
06.07.2017 22:00;293
07.07.2017 22:00;293
08.07.2017 22:00;293
09.07.2017 22:00;293
10.07.2017 22:00;293
11.07.2017 22:00;293
12.07.2017 22:00;293
13.07.2017 22:00;293
14.07.2017 22:00;293
15.07.2017 22:00;293
16.07.2017 22:00;293
17.07.2017 22:00;293
18.07.2017 22:00;299
19.07.2017 22:00;299
20.07.2017 22:00;299
21.07.2017 22:00;299
22.07.2017 22:00;299
23.07.2017 22:00;296
24.07.2017 22:00;293
25.07.2017 22:00;293
26.07.2017 22:00;293
27.07.2017 22:00;293
28.07.2017 22:00;293
29.07.2017 22:00;293
30.07.2017 22:00;293
31.07.2017 22:00;293
01.08.2017 22:00;293
02.08.2017 22:00;293
03.08.2017 22:00;293
04.08.2017 22:00;293
05.08.2017 22:00;293
06.08.2017 22:00;293
07.08.2017 22:00;280
08.08.2017 22:00;280
09.08.2017 22:00;280
10.08.2017 22:00;280
11.08.2017 22:00;280
12.08.2017 22:00;280
13.08.2017 22:00;276
14.08.2017 22:00;276
15.08.2017 22:00;276
16.08.2017 22:00;276
17.08.2017 22:00;276
18.08.2017 22:00;276
19.08.2017 22:00;276
20.08.2017 22:00;276
21.08.2017 22:00;279
22.08.2017 22:00;279
23.08.2017 22:00;279
24.08.2017 22:00;270
25.08.2017 22:00;270
26.08.2017 22:00;270
27.08.2017 22:00;296
28.08.2017 22:00;320
29.08.2017 22:00;320
30.08.2017 22:00;350
31.08.2017 22:00;350
01.09.2017 22:00;350
02.09.2017 22:00;350
03.09.2017 22:00;400
04.09.2017 22:00;400
05.09.2017 22:00;400
06.09.2017 22:00;400
07.09.2017 22:00;400
08.09.2017 22:00;400
09.09.2017 22:00;400
10.09.2017 22:00;400
11.09.2017 22:00;450
12.09.2017 22:00;450
13.09.2017 22:00;450
14.09.2017 22:00;450
15.09.2017 22:00;450
16.09.2017 22:00;450
17.09.2017 22:00;450
18.09.2017 22:00;355
19.09.2017 22:00;355
20.09.2017 22:00;331
21.09.2017 22:00;340
22.09.2017 22:00;340
23.09.2017 22:00;340
24.09.2017 22:00;340
25.09.2017 22:00;340
26.09.2017 22:00;340
27.09.2017 22:00;340
28.09.2017 22:00;340
29.09.2017 22:00;340
30.09.2017 22:00;340
01.10.2017 22:00;325
02.10.2017 22:00;328
03.10.2017 22:00;328
04.10.2017 22:00;328
05.10.2017 22:00;328
06.10.2017 22:00;328
07.10.2017 22:00;328
08.10.2017 22:00;328
09.10.2017 22:00;302
10.10.2017 22:00;302
11.10.2017 22:00;310
12.10.2017 22:00;310
13.10.2017 22:00;310
14.10.2017 22:00;310
15.10.2017 22:00;307
16.10.2017 22:00;308
17.10.2017 22:00;315
18.10.2017 22:00;315
19.10.2017 22:00;315
20.10.2017 22:00;315
21.10.2017 22:00;315
22.10.2017 22:00;324
23.10.2017 22:00;324
24.10.2017 22:00;324
25.10.2017 22:00;324
26.10.2017 22:00;324
27.10.2017 22:00;324
28.10.2017 22:00;324
29.10.2017 23:00;324
30.10.2017 23:00;307
31.10.2017 23:00;307
01.11.2017 23:00;307
02.11.2017 23:00;264
03.11.2017 23:00;264
04.11.2017 23:00;264
05.11.2017 23:00;280
06.11.2017 23:00;280
07.11.2017 23:00;280
08.11.2017 23:00;280
09.11.2017 23:00;298
10.11.2017 23:00;298
11.11.2017 23:00;298
12.11.2017 23:00;323
13.11.2017 23:00;323
14.11.2017 23:00;323
15.11.2017 23:00;323
16.11.2017 23:00;323
17.11.2017 23:00;323
18.11.2017 23:00;323
19.11.2017 23:00;327
20.11.2017 23:00;327
21.11.2017 23:00;327
22.11.2017 23:00;327
23.11.2017 23:00;327
24.11.2017 23:00;327
25.11.2017 23:00;327
26.11.2017 23:00;327
27.11.2017 23:00;327
28.11.2017 23:00;327
29.11.2017 23:00;327
30.11.2017 23:00;327
01.12.2017 23:00;327
02.12.2017 23:00;327
03.12.2017 23:00;351
04.12.2017 23:00;351
05.12.2017 23:00;351
06.12.2017 23:00;351
07.12.2017 23:00;351
08.12.2017 23:00;351
09.12.2017 23:00;351
10.12.2017 23:00;336
11.12.2017 23:00;335
12.12.2017 23:00;335
13.12.2017 23:00;335
14.12.2017 23:00;335
15.12.2017 23:00;335
16.12.2017 23:00;335
17.12.2017 23:00;335
18.12.2017 23:00;314
19.12.2017 23:00;314
20.12.2017 23:00;314
21.12.2017 23:00;314
22.12.2017 23:00;314
23.12.2017 23:00;314
24.12.2017 23:00;314
25.12.2017 23:00;314
26.12.2017 23:00;314
27.12.2017 23:00;314
28.12.2017 23:00;324
29.12.2017 23:00;324
30.12.2017 23:00;324
31.12.2017 23:00;324
01.01.2018 23:00;324
02.01.2018 23:00;324
03.01.2018 23:00;324
04.01.2018 23:00;324
05.01.2018 23:00;324
06.01.2018 23:00;324
07.01.2018 23:00;317
08.01.2018 23:00;317
09.01.2018 23:00;317
10.01.2018 23:00;317
11.01.2018 23:00;317
12.01.2018 23:00;317
13.01.2018 23:00;317
14.01.2018 23:00;337
15.01.2018 23:00;328
16.01.2018 23:00;328
17.01.2018 23:00;328
18.01.2018 23:00;328
19.01.2018 23:00;328
20.01.2018 23:00;328
21.01.2018 23:00;323
22.01.2018 23:00;323
23.01.2018 23:00;323
24.01.2018 23:00;323
25.01.2018 23:00;326
26.01.2018 23:00;326
27.01.2018 23:00;326
28.01.2018 23:00;326
29.01.2018 23:00;326
30.01.2018 23:00;330
31.01.2018 23:00;330
01.02.2018 23:00;330
02.02.2018 23:00;330
03.02.2018 23:00;330
