Date,kurs,Sys,NO1,NO2,NO3,NO4,NO5
06.04.2022 06:00,9.57,110.07,174.45,174.45,23.33,23.33,174.45
06.04.2022 07:00,9.57,167.95,179.98,179.98,27.43,25.14,179.98
06.04.2022 08:00,9.57,170.05,180.54,180.54,29.09,28.33,180.54
06.04.2022 09:00,9.57,160.07,176.65,176.65,31.54,31.54,176.65
06.04.2022 10:00,9.57,142.36,174.75,174.75,31.8,31.8,174.75
06.04.2022 11:00,9.57,109.94,174.3,174.3,29.05,29.05,174.3
06.04.2022 12:00,9.57,106.57,172.84,172.84,27.87,27.87,172.84
06.04.2022 13:00,9.57,89.99,171.77,171.77,29.03,29.03,171.77
06.04.2022 14:00,9.57,109.4,173.53,173.53,31.97,31.97,173.53
06.04.2022 15:00,9.57,121.34,172.77,172.77,34.96,33.48,172.77
06.04.2022 16:00,9.57,125.33,173,173,40.17,32.73,173
06.04.2022 17:00,9.57,159.96,174.14,174.14,44.84,26.22,174.14
06.04.2022 18:00,9.57,170.25,174.83,174.83,48.06,28.18,174.83
06.04.2022 19:00,9.57,174.72,179.05,179.05,49.9,32.74,179.05
06.04.2022 20:00,9.57,170.23,176.47,176.47,50.69,34.31,176.47
06.04.2022 21:00,9.57,167.97,174.54,174.54,51.21,34.02,174.54
06.04.2022 22:00,9.57,166.06,175.21,175.21,51.93,33.8,175.21
06.04.2022 23:00,9.57,140.05,171.99,171.99,52.37,28.07,171.99
07.04.2022 00:00,9.56,161.63,172.82,172.82,61.38,15.65,172.82
07.04.2022 01:00,9.56,155.36,171.1,171.1,60.89,15.59,171.1
07.04.2022 02:00,9.56,140.03,169.45,169.45,59.64,15.56,169.45
07.04.2022 03:00,9.56,126.85,166.68,166.68,61.77,15.56,166.68
07.04.2022 04:00,9.56,117.99,165.9,165.9,59.03,15.62,165.9
07.04.2022 05:00,9.56,117.94,166,166,55.84,15.78,166
07.04.2022 06:00,9.56,159.37,169.51,169.51,55.88,17.1,169.51
07.04.2022 07:00,9.56,168.3,171.73,171.73,83.41,18.53,171.73
07.04.2022 08:00,9.56,169.47,172.2,172.2,144.37,19.2,172.2
07.04.2022 09:00,9.56,165.72,171.13,171.13,95.3,19.3,171.13
07.04.2022 10:00,9.56,164.99,171.13,171.13,79.92,18.81,171.13
07.04.2022 11:00,9.56,162.1,170.56,170.56,69.91,18.73,170.56
07.04.2022 12:00,9.56,157.27,169.13,169.13,68.28,17.45,169.13
07.04.2022 13:00,9.56,142.23,167.59,167.59,59.95,17.24,167.59
07.04.2022 14:00,9.56,147.38,168.28,168.28,59.96,16.71,168.28
07.04.2022 15:00,9.56,148.68,168.58,168.58,55.83,16.47,168.58
07.04.2022 16:00,9.56,144.36,168.7,168.7,54.87,16.21,168.7
07.04.2022 17:00,9.56,155.74,170.84,170.84,54.34,16.05,170.84
07.04.2022 18:00,9.56,164.11,171.92,171.92,55.38,16.13,171.92
07.04.2022 19:00,9.56,166.2,171.7,171.7,73.24,16.61,171.7
07.04.2022 20:00,9.56,165.11,172.65,172.65,59.93,17.19,172.65
07.04.2022 21:00,9.56,157.54,172.5,172.5,54.68,17.26,172.5
07.04.2022 22:00,9.56,134.89,171.41,171.41,45.08,17.22,171.41
07.04.2022 23:00,9.56,76.93,171.24,171.24,27.35,17.12,171.24
08.04.2022 00:00,9.58,29.08,168.85,168.85,15.43,14.33,168.85
08.04.2022 01:00,9.58,24.39,167.82,167.82,15.42,12.06,167.82
08.04.2022 02:00,9.58,18.01,166.58,166.58,15.51,12.05,166.58
08.04.2022 03:00,9.58,18.84,167.29,167.29,15.66,12.04,167.29
08.04.2022 04:00,9.58,24.55,168.09,168.09,15.85,12.02,168.09
08.04.2022 05:00,9.58,44.66,169.51,169.51,19.85,16.98,169.51
08.04.2022 06:00,9.58,82.33,171.05,171.05,25.17,18.48,171.05
08.04.2022 07:00,9.58,126.34,171.77,171.77,25.24,18.74,171.77
08.04.2022 08:00,9.58,125.47,172.1,172.1,28.37,20.3,172.1
08.04.2022 09:00,9.58,106.08,171.77,171.77,28.55,19.55,171.77
08.04.2022 10:00,9.58,85.22,170.32,170.32,26.05,18.37,170.32
08.04.2022 11:00,9.58,80.6,169.37,169.37,21.87,18.02,169.37
08.04.2022 12:00,9.58,55.95,168.21,168.21,20.94,16.5,168.21
08.04.2022 13:00,9.58,53.77,167.1,167.1,20.44,16.01,167.1
08.04.2022 14:00,9.58,45.45,166.2,166.2,20.36,15.61,166.2
08.04.2022 15:00,9.58,53.2,168.42,168.42,18.92,15.32,168.42
08.04.2022 16:00,9.58,59.97,171.02,171.02,20.06,15.03,171.02
08.04.2022 17:00,9.58,108.71,171.03,171.03,20.58,14.89,171.03
08.04.2022 18:00,9.58,134.08,172.67,172.67,25.69,14.88,172.67
08.04.2022 19:00,9.58,151.34,173.62,173.62,26.95,14.87,173.62
08.04.2022 20:00,9.58,157.32,176.48,176.48,26.06,14.92,176.48
08.04.2022 21:00,9.58,150.99,177.09,177.09,25.36,14.92,177.09
08.04.2022 22:00,9.58,119.64,176.07,176.07,22.93,14.84,176.07
08.04.2022 23:00,9.58,60.79,172.4,172.4,20.64,14.66,172.4
09.04.2022 00:00,9.53,70.14,171.82,171.82,20.57,17.95,171.82
09.04.2022 01:00,9.53,58.34,166.11,166.11,20.39,17.65,166.11
09.04.2022 02:00,9.53,49.44,164.79,164.79,20.36,17.72,164.79
09.04.2022 03:00,9.53,56.17,164.94,164.94,20.7,17.82,164.94
09.04.2022 04:00,9.53,59.74,165.24,165.24,20.98,17.79,165.24
09.04.2022 05:00,9.53,60.13,165.61,165.61,22.31,18.09,165.61
09.04.2022 06:00,9.53,66.13,166.16,166.16,23.92,18.77,166.16
09.04.2022 07:00,9.53,93.33,167.04,167.04,26.39,19.36,167.04
09.04.2022 08:00,9.53,132.8,169.99,169.99,33.8,20.39,169.99
09.04.2022 09:00,9.53,127.65,168.06,168.06,36.11,20.94,168.06
09.04.2022 10:00,9.53,57.31,165.91,165.91,25.36,25.36,165.91
09.04.2022 11:00,9.53,39.57,165.29,165.29,21.8,21.8,165.29
09.04.2022 12:00,9.53,28.01,164.76,164.76,22.2,22.2,164.76
09.04.2022 13:00,9.53,25.8,164.48,164.48,21.73,21.73,164.48
09.04.2022 14:00,9.53,25.24,164.35,164.35,20.69,20.69,164.35
09.04.2022 15:00,9.53,25.24,163.77,163.77,20.72,20.72,163.77
09.04.2022 16:00,9.53,23.69,163.58,163.58,19.01,19.01,163.58
09.04.2022 17:00,9.53,44,164.91,164.91,22.44,20.97,164.91
09.04.2022 18:00,9.53,97.63,165.97,165.97,33.75,21.04,165.97
09.04.2022 19:00,9.53,109.98,166.49,166.49,33.78,30.94,166.49
09.04.2022 20:00,9.53,99.72,166.23,166.23,33.78,31.43,166.23
09.04.2022 21:00,9.53,73.41,166.02,166.02,31.5,31.42,166.02
09.04.2022 22:00,9.53,61.33,165.99,165.99,27.55,27.55,165.99
09.04.2022 23:00,9.53,54.58,165.59,165.59,23.58,21.01,165.59
10.04.2022 00:00,9.53,44.12,166.4,166.4,25.49,14.46,166.4
10.04.2022 01:00,9.53,39.18,166.34,166.34,24.57,14.36,166.34
10.04.2022 02:00,9.53,36.24,166.3,166.3,24,14.2,166.3
10.04.2022 03:00,9.53,36.94,166.3,166.3,23.17,14.03,166.3
10.04.2022 04:00,9.53,37.07,166.31,166.31,22.23,13.87,166.31
10.04.2022 05:00,9.53,34.85,166.36,166.36,21.31,13.68,166.36
10.04.2022 06:00,9.53,32.03,166.39,166.39,20.47,13.54,166.39
10.04.2022 07:00,9.53,35.39,166.38,166.38,16.36,13.52,166.38
10.04.2022 08:00,9.53,39.31,166.6,166.6,14.71,13.69,166.6
10.04.2022 09:00,9.53,28.57,166.44,166.44,14.49,13.74,166.44
10.04.2022 10:00,9.53,23.54,165.59,165.59,12.59,12.59,165.59
10.04.2022 11:00,9.53,25.16,165.42,165.42,13,13,165.42
10.04.2022 12:00,9.53,16.25,164.77,164.77,8.75,8.75,164.77
10.04.2022 13:00,9.53,14.58,164.73,164.73,8.44,8.44,164.73
10.04.2022 14:00,9.53,12.11,163.6,163.6,6.1,6.1,163.6
10.04.2022 15:00,9.53,12.4,162.61,162.61,6.12,6.12,162.61
10.04.2022 16:00,9.53,16.07,164.01,164.01,8.52,8.52,164.01
10.04.2022 17:00,9.53,34.53,166.2,166.2,14.05,13.88,166.2
10.04.2022 18:00,9.53,49.93,170,170,14.22,14.08,170
10.04.2022 19:00,9.53,102.48,173.1,173.1,14.76,14.76,173.1
10.04.2022 20:00,9.53,122.23,174.96,174.96,15.42,14.76,174.96
10.04.2022 21:00,9.53,109.98,176.73,176.73,15.47,14.99,176.73
10.04.2022 22:00,9.53,94.15,176.56,176.56,14.62,14.62,176.56
10.04.2022 23:00,9.53,71,175.54,175.54,12.96,12.96,175.54
11.04.2022 00:00,9.53,103.99,176.99,176.99,14.23,14.23,176.99
11.04.2022 01:00,9.53,120,178.97,178.97,14.01,14.01,178.97
11.04.2022 02:00,9.53,119.99,178.88,178.88,13.93,13.93,178.88
11.04.2022 03:00,9.53,144.42,179.92,179.92,14.03,14.03,179.92
11.04.2022 04:00,9.53,158.97,181.29,181.29,14.24,14.24,181.29
11.04.2022 05:00,9.53,167.93,183.91,183.91,14.9,14.9,183.91
11.04.2022 06:00,9.53,175.29,187.31,187.31,23.19,16.03,187.31
11.04.2022 07:00,9.53,183.46,204.75,204.75,23.8,17.89,204.75
11.04.2022 08:00,9.53,189.25,275.91,275.91,25.49,25.3,275.91
11.04.2022 09:00,9.53,186.68,217.39,217.39,27.32,21.05,217.39
11.04.2022 10:00,9.53,183.26,199.66,199.66,27.62,18.64,199.66
11.04.2022 11:00,9.53,175.45,185.18,185.18,27.3,15.88,185.18
11.04.2022 12:00,9.53,174.01,182.02,182.02,27.71,15.71,182.02
11.04.2022 13:00,9.53,169.11,176.94,176.94,27.7,15.31,176.94
11.04.2022 14:00,9.53,165.79,176.18,176.18,27.94,15.16,176.18
11.04.2022 15:00,9.53,163.29,175.55,175.55,27.78,15.02,175.55
11.04.2022 16:00,9.53,169.72,179.86,179.86,27.89,14.83,179.86
11.04.2022 17:00,9.53,176.32,184.42,184.42,28.25,14.78,184.42
11.04.2022 18:00,9.53,179.68,187.49,187.49,32.05,15,187.49
11.04.2022 19:00,9.53,181.92,191.19,191.19,33.73,15.88,191.19
11.04.2022 20:00,9.53,180.35,197.44,197.44,37.72,16.34,197.44
11.04.2022 21:00,9.53,176.41,189.28,189.28,33.12,16.4,189.28
11.04.2022 22:00,9.53,175.41,187.26,187.26,32.38,15.93,187.26
11.04.2022 23:00,9.53,174.04,186.05,186.05,29.12,15.65,186.05
12.04.2022 00:00,9.53,174.36,186.72,186.72,34.62,15.82,186.72
12.04.2022 01:00,9.53,169.34,182.67,182.67,34.14,15.77,182.67
12.04.2022 02:00,9.53,164.94,179.35,179.35,34.3,15.75,179.35
12.04.2022 03:00,9.53,165.95,179.04,179.04,34.96,15.78,179.04
12.04.2022 04:00,9.53,170.08,179.99,179.99,38.67,15.81,179.99
12.04.2022 05:00,9.53,179.72,185.4,185.4,42.36,15.93,185.4
12.04.2022 06:00,9.53,185.65,198.7,198.7,42.09,16.87,198.7
12.04.2022 07:00,9.53,193.22,205.88,205.88,47.35,18,205.88
12.04.2022 08:00,9.53,198.67,214.22,214.22,58.61,18.9,214.22
12.04.2022 09:00,9.53,193.2,199.99,199.99,70.91,17.97,199.99
12.04.2022 10:00,9.53,180.09,182.51,182.51,99.92,17.51,182.51
12.04.2022 11:00,9.53,174.92,178.01,178.01,99.96,17.03,178.01
12.04.2022 12:00,9.53,170,174.38,174.38,97.33,16.91,174.38
12.04.2022 13:00,9.53,168.62,173.59,173.59,80.81,16.79,173.59
12.04.2022 14:00,9.53,167.53,173.49,173.49,83.7,16.78,173.49
12.04.2022 15:00,9.53,166.95,173.19,173.19,77.01,16.96,173.19
12.04.2022 16:00,9.53,170.09,175.05,175.05,76.58,16.96,175.05
12.04.2022 17:00,9.53,178.87,179.4,179.4,179.4,16.84,179.4
12.04.2022 18:00,9.53,185.18,184.63,184.63,184.63,16.96,184.63
12.04.2022 19:00,9.53,186.98,187.03,187.03,187.03,17.5,187.03
12.04.2022 20:00,9.53,186.73,185.97,185.97,185.97,18.39,185.97
12.04.2022 21:00,9.53,182.41,182.37,182.37,182.37,17.97,182.37
12.04.2022 22:00,9.53,175.49,176.26,176.26,173.2,16.96,176.26
12.04.2022 23:00,9.53,168.66,172.07,172.07,109.95,16.14,172.07
13.04.2022 00:00,9.56,161.25,173.14,173.14,76.41,18.38,173.14
13.04.2022 01:00,9.56,160.36,172.08,172.08,76.84,17.35,172.08
13.04.2022 02:00,9.56,157.43,171.12,171.12,76.9,16.95,171.12
13.04.2022 03:00,9.56,165.97,174.93,174.93,77.86,16.93,174.93
13.04.2022 04:00,9.56,173.51,178.5,178.5,78.61,17.11,178.5
13.04.2022 05:00,9.56,177.49,179.94,179.94,90.36,17.7,179.94
13.04.2022 06:00,9.56,183.59,183.2,183.2,183.2,25.98,183.2
13.04.2022 07:00,9.56,187.98,187.97,187.97,187.97,23.17,187.97
13.04.2022 08:00,9.56,192.32,191.75,191.75,191.75,26.04,191.75
13.04.2022 09:00,9.56,189.05,188.84,188.84,188.84,26.02,188.84
13.04.2022 10:00,9.56,187.62,187.84,187.84,117.75,26.02,187.84
13.04.2022 11:00,9.56,184.71,186.53,186.53,106.47,26.05,186.53
13.04.2022 12:00,9.56,182.95,184.19,184.19,96.23,26.11,184.19
13.04.2022 13:00,9.56,184.26,187.67,187.67,81.34,26.03,187.67
13.04.2022 14:00,9.56,185.42,189.55,189.55,73.06,26.04,189.55
13.04.2022 15:00,9.56,184.92,189.56,189.56,69.28,26.04,189.56
13.04.2022 16:00,9.56,187.29,190.19,190.19,76.13,26.02,190.19
13.04.2022 17:00,9.56,187.29,189.06,189.06,79.5,25.98,189.06
13.04.2022 18:00,9.56,188.45,188.65,188.65,86.62,25.99,188.65
13.04.2022 19:00,9.56,189.42,188.91,188.91,109.99,26.04,188.91
13.04.2022 20:00,9.56,189.05,189.63,189.63,87.94,26.24,189.63
13.04.2022 21:00,9.56,188.01,191.17,191.17,72.4,26.12,191.17
13.04.2022 22:00,9.56,187.2,191.75,191.75,64.34,26,191.75
13.04.2022 23:00,9.56,183.88,191.1,191.1,55,20.31,191.1
14.04.2022 00:00,9.55,187.5,196.87,196.87,46.7,26.8,196.87
14.04.2022 01:00,9.55,186.19,195.08,195.08,45.41,26.15,195.08
14.04.2022 02:00,9.55,184.97,193.67,193.67,45.11,26.13,193.67
14.04.2022 03:00,9.55,184.25,191.71,191.71,46.35,26.13,191.71
14.04.2022 04:00,9.55,186.37,191.78,191.78,49.04,26.13,191.78
14.04.2022 05:00,9.55,188.92,195.93,195.93,72.54,26.82,195.93
14.04.2022 06:00,9.55,191.75,194.45,194.45,60.89,31.46,194.45
14.04.2022 07:00,9.55,195.92,196.14,196.14,66.28,21.86,196.14
14.04.2022 08:00,9.55,199.98,199.95,199.95,107,24,199.95
14.04.2022 09:00,9.55,196.25,194.62,194.62,118.55,25.35,194.62
14.04.2022 10:00,9.55,195.93,195.43,195.43,140,24.04,195.43
14.04.2022 11:00,9.55,191.8,194.11,194.11,109.62,21,194.11
14.04.2022 12:00,9.55,190.78,191.72,191.72,107.47,20.27,191.72
14.04.2022 13:00,9.55,187.05,188.94,188.94,107.15,17.87,188.94
14.04.2022 14:00,9.55,184.82,187.63,187.63,84.92,20.55,187.63
14.04.2022 15:00,9.55,183.72,186.04,186.04,76.39,22.99,186.04
14.04.2022 16:00,9.55,186.4,188.3,188.3,77.1,20.93,188.3
14.04.2022 17:00,9.55,188.66,191.74,191.74,75.39,20.95,191.74
14.04.2022 18:00,9.55,191.59,193.12,193.12,78.94,23.61,193.12
14.04.2022 19:00,9.55,193.32,195.59,195.59,84.64,26.13,195.59
14.04.2022 20:00,9.55,191.67,197.07,197.07,76.44,26.11,197.07
14.04.2022 21:00,9.55,188.6,196.74,196.74,63.44,26.11,196.74
14.04.2022 22:00,9.55,186.9,199.12,199.12,57.78,26.14,199.12
14.04.2022 23:00,9.55,182.67,196.69,196.69,44.66,23.63,196.69
15.04.2022 00:00,9.55,184.63,200.63,200.63,49.78,18.19,200.63
15.04.2022 01:00,9.55,175,191.91,191.91,45.76,17.99,191.91
15.04.2022 02:00,9.55,165.43,188.65,188.65,44.73,18.02,188.65
15.04.2022 03:00,9.55,158.8,187.83,187.83,44.79,18.16,187.83
15.04.2022 04:00,9.55,164.41,187.37,187.37,49.9,18.37,187.37
15.04.2022 05:00,9.55,174.65,190.56,190.56,55.02,18.67,190.56
15.04.2022 06:00,9.55,185.18,197.71,197.71,68.78,20.28,197.71
15.04.2022 07:00,9.55,187.35,201.23,201.23,65.15,19.38,201.23
15.04.2022 08:00,9.55,187.72,195.26,195.26,69.41,19.87,195.26
15.04.2022 09:00,9.55,185.61,192.15,192.15,70.07,19.93,192.15
15.04.2022 10:00,9.55,181.03,188.44,188.44,69.59,19.33,188.44
15.04.2022 11:00,9.55,169.46,185.63,185.63,66.9,18.77,185.63
15.04.2022 12:00,9.55,149.99,181.07,181.07,65.11,19.15,181.07
15.04.2022 13:00,9.55,94.22,173.19,173.19,62.31,18.71,173.19
15.04.2022 14:00,9.55,71.78,170,170,51.2,23.56,170
15.04.2022 15:00,9.55,75.95,170.51,170.51,53.3,23.66,170.51
15.04.2022 16:00,9.55,130.81,175.09,175.09,62.01,23.65,175.09
15.04.2022 17:00,9.55,171.94,184.05,184.05,63.46,20.83,184.05
15.04.2022 18:00,9.55,184.83,187.77,187.77,64.41,23.59,187.77
15.04.2022 19:00,9.55,192.42,195.77,195.77,59.36,23.57,195.77
15.04.2022 20:00,9.55,195.72,212.21,212.21,49.06,20.15,212.21
15.04.2022 21:00,9.55,190.96,202.37,202.37,46.92,18.11,202.37
15.04.2022 22:00,9.55,187.17,198.32,198.32,45.46,17.35,198.32
15.04.2022 23:00,9.55,181,190.56,190.56,44.36,17.17,190.56
16.04.2022 00:00,9.55,180.54,189.13,189.13,44.18,16.73,189.13
16.04.2022 01:00,9.55,174.76,187.4,187.4,43.05,16.61,187.4
16.04.2022 02:00,9.55,155.04,184.28,184.28,42.09,16.47,184.28
16.04.2022 03:00,9.55,121.82,179.79,179.79,42.01,16.4,179.79
16.04.2022 04:00,9.55,109.99,178.55,178.55,42.6,16.35,178.55
16.04.2022 05:00,9.55,121.16,184.04,184.04,43.38,16.36,184.04
16.04.2022 06:00,9.55,156.54,184.96,184.96,44.12,16.44,184.96
16.04.2022 07:00,9.55,166.75,185.19,185.19,43.79,16.57,185.19
16.04.2022 08:00,9.55,158.41,184.43,184.43,44.12,16.74,184.43
16.04.2022 09:00,9.55,101.88,178.41,178.41,44.37,16.79,178.41
16.04.2022 10:00,9.55,80.11,172.79,172.79,44.52,16.84,172.79
16.04.2022 11:00,9.55,69.17,170,170,44.1,16.8,170
16.04.2022 12:00,9.55,66.69,159.04,159.04,43.88,16.72,159.04
16.04.2022 13:00,9.55,54.86,151.02,151.02,44.15,16.59,151.02
16.04.2022 14:00,9.55,39.36,145.77,145.77,34.61,16.47,145.77
16.04.2022 15:00,9.55,43.2,140.71,140.71,40.32,16.41,140.71
16.04.2022 16:00,9.55,52.56,91.15,91.15,46.35,16.36,91.15
16.04.2022 17:00,9.55,62.18,151.32,151.32,48.29,16.4,151.32
16.04.2022 18:00,9.55,80.49,173.19,173.19,57.12,16.5,173.19
16.04.2022 19:00,9.55,149.96,184.14,184.14,58.72,16.65,184.14
16.04.2022 20:00,9.55,174.94,187.79,187.79,54.11,16.76,187.79
16.04.2022 21:00,9.55,170.26,187.2,187.2,51.78,16.81,187.2
16.04.2022 22:00,9.55,105.34,182.7,182.7,48.52,16.78,182.7
16.04.2022 23:00,9.55,66.21,172.4,172.4,40.73,16.78,172.4
17.04.2022 00:00,9.55,51.64,166.77,166.77,37.03,15.25,166.77
17.04.2022 01:00,9.55,45.2,158.86,158.86,35.05,15.11,158.86
17.04.2022 02:00,9.55,44.63,148.36,148.36,35.22,15.14,148.36
17.04.2022 03:00,9.55,44.75,144.25,144.25,37.44,15.04,144.25
17.04.2022 04:00,9.55,49.93,144.55,144.55,41.75,14.98,144.55
17.04.2022 05:00,9.55,52.2,144.58,144.58,44.17,15,144.58
17.04.2022 06:00,9.55,58.85,150.93,150.93,45.32,14.93,150.93
17.04.2022 07:00,9.55,64.91,148.77,148.77,50.93,15.1,148.77
17.04.2022 08:00,9.55,71.95,153.6,153.6,50.23,15.45,153.6
17.04.2022 09:00,9.55,80.39,159.3,159.3,60.4,15.65,159.3
17.04.2022 10:00,9.55,73.14,159.86,159.86,61.15,15.72,159.86
17.04.2022 11:00,9.55,46.79,161.08,161.08,41.29,15.72,161.08
17.04.2022 12:00,9.55,25.75,150.01,150.01,23.94,15.7,150.01
17.04.2022 13:00,9.55,13.62,127.22,127.22,19.41,13.16,127.22
17.04.2022 14:00,9.55,13.46,97.25,97.25,19.26,13.14,97.25
17.04.2022 15:00,9.55,13.48,70.03,70.03,28.01,13.18,94.9
17.04.2022 16:00,9.55,23.92,93.64,93.64,29.94,15.66,93.64
17.04.2022 17:00,9.55,59.96,107.47,107.47,60.69,15.64,107.47
17.04.2022 18:00,9.55,85.97,166.74,166.74,69.46,15.57,166.74
17.04.2022 19:00,9.55,154.09,182.45,182.45,70.45,15.53,182.45
17.04.2022 20:00,9.55,175.98,185.41,185.41,73.52,15.48,185.41
17.04.2022 21:00,9.55,175.43,185.42,185.42,72.58,15.34,185.42
17.04.2022 22:00,9.55,139.86,179.99,179.99,69.46,15.05,179.99
17.04.2022 23:00,9.55,73.19,163.3,163.3,63.23,14.57,163.3
18.04.2022 00:00,9.55,64.27,108.13,108.13,62.66,13.95,108.13
18.04.2022 01:00,9.55,60.62,83.68,83.68,54.41,13.92,132.03
18.04.2022 02:00,9.55,61.01,86.78,86.78,53.56,13.94,131.61
18.04.2022 03:00,9.55,62.56,83.68,83.68,53.05,13.96,131.86
18.04.2022 04:00,9.55,67.22,88.07,88.07,51.74,13.98,132.23
18.04.2022 05:00,9.55,65.49,95.26,95.26,59.45,14.08,95.26
18.04.2022 06:00,9.55,69.76,131.01,131.01,61.05,14.48,131.01
18.04.2022 07:00,9.55,82.63,148.91,148.91,65.1,15.14,148.91
18.04.2022 08:00,9.55,83.36,144.15,144.15,64.63,15.06,144.15
18.04.2022 09:00,9.55,88.34,151.97,151.97,65.54,15.52,151.97
18.04.2022 10:00,9.55,90.2,158.76,158.76,66.33,15.59,158.76
18.04.2022 11:00,9.55,86.03,153.21,153.21,63.96,15.6,153.21
18.04.2022 12:00,9.55,73.97,151.31,151.31,60.28,15.64,151.31
18.04.2022 13:00,9.55,59.91,130.02,130.02,49.06,15.68,134.55
18.04.2022 14:00,9.55,44.37,50.02,50.02,45,15.69,126.07
18.04.2022 15:00,9.55,53.88,77.61,77.61,45.11,15.71,132.67
18.04.2022 16:00,9.55,74.09,154.46,154.46,44.97,15.69,154.46
18.04.2022 17:00,9.55,128.06,175.8,175.8,44.42,15.73,175.8
18.04.2022 18:00,9.55,163.2,179.13,179.13,44.09,15.8,179.13
18.04.2022 19:00,9.55,183.15,186.71,186.71,44,15.99,186.71
18.04.2022 20:00,9.55,187.87,194.31,194.31,43.85,16.15,194.31
18.04.2022 21:00,9.55,189.83,202.31,202.31,43.71,16.22,202.31
18.04.2022 22:00,9.55,188.13,201.25,201.25,43.35,16.02,201.25
18.04.2022 23:00,9.55,183.57,195.54,195.54,43.05,15.91,195.54
19.04.2022 00:00,9.55,184.81,192.99,192.99,81.88,14.59,192.99
19.04.2022 01:00,9.55,175.09,187.38,187.38,79.57,14.51,187.38
19.04.2022 02:00,9.55,170.12,185.6,185.6,79.94,14.45,185.6
19.04.2022 03:00,9.55,170.7,185.41,185.41,81.33,14.53,185.41
19.04.2022 04:00,9.55,177.06,185.97,185.97,84.14,14.59,185.97
19.04.2022 05:00,9.55,189.02,192.53,192.53,92.34,14.68,192.53
19.04.2022 06:00,9.55,193.65,196.88,196.88,120.01,13.49,196.88
19.04.2022 07:00,9.55,199.96,204.7,204.7,204.7,13.96,204.7
19.04.2022 08:00,9.55,218.6,285.98,285.98,285.98,14.61,285.98
19.04.2022 09:00,9.55,205.15,247.53,247.53,247.53,14.62,247.53
19.04.2022 10:00,9.55,198.03,202.89,202.89,199.95,14.58,202.89
19.04.2022 11:00,9.55,190.22,193.53,193.53,97.52,14.5,193.53
19.04.2022 12:00,9.55,184.82,189.69,189.69,82.67,14.17,189.69
19.04.2022 13:00,9.55,178.13,185.28,185.28,69.94,13.7,185.28
19.04.2022 14:00,9.55,161.06,182.22,182.22,67.17,13.64,182.22
19.04.2022 15:00,9.55,160.68,181.75,181.75,75.05,13.83,181.75
19.04.2022 16:00,9.55,169.45,184.18,184.18,78.42,13.67,184.18
19.04.2022 17:00,9.55,183.1,189.16,189.16,84.97,13.59,189.16
19.04.2022 18:00,9.55,189.96,196.09,196.09,90.83,13.75,196.09
19.04.2022 19:00,9.55,192.97,203.57,203.57,88.56,13.91,203.57
19.04.2022 20:00,9.55,193.55,206.68,206.68,94.17,13.94,206.68
19.04.2022 21:00,9.55,192.99,206.65,206.65,87.81,13.96,206.65
19.04.2022 22:00,9.55,185.73,191.96,191.96,84.16,13.7,191.96
19.04.2022 23:00,9.55,172.86,185.45,185.45,74.24,13.5,185.45
20.04.2022 00:00,9.54,146.94,185.46,185.46,68.48,13.37,185.46
20.04.2022 01:00,9.54,121.06,184.06,184.06,65.52,13.36,184.06
20.04.2022 02:00,9.54,101.97,183.1,183.1,65.52,13.35,183.1
20.04.2022 03:00,9.54,103.99,183.28,183.28,67.26,13.35,183.28
20.04.2022 04:00,9.54,132.29,184.04,184.04,68.55,13.36,184.04
20.04.2022 05:00,9.54,175.8,189.36,189.36,70.86,13.37,189.36
20.04.2022 06:00,9.54,190.48,198.83,198.83,83.78,13.41,198.83
20.04.2022 07:00,9.54,196.15,200.76,200.76,109.99,13.46,200.76
20.04.2022 08:00,9.54,197.26,210.93,210.93,109.99,13.46,210.93
20.04.2022 09:00,9.54,194.07,199.97,199.97,97.14,13.46,199.97
20.04.2022 10:00,9.54,184.57,190.98,190.98,88.18,13.45,190.98
20.04.2022 11:00,9.54,174.06,185.9,185.9,79.63,13.45,185.9
20.04.2022 12:00,9.54,143.09,181.49,181.49,72.79,13.43,181.49
20.04.2022 13:00,9.54,98.5,174.71,174.71,69.31,13.42,174.71
20.04.2022 14:00,9.54,92.06,173.12,173.12,69.33,13.42,173.12
20.04.2022 15:00,9.54,100.12,177.53,177.53,68.93,13.43,177.53
20.04.2022 16:00,9.54,154.98,184.88,184.88,69.26,13.43,184.88
20.04.2022 17:00,9.54,178.73,186.78,186.78,71.74,13.43,186.78
20.04.2022 18:00,9.54,185.15,196.36,196.36,69.9,13.44,196.36
20.04.2022 19:00,9.54,185.71,198.94,198.94,69.88,13.45,198.94
20.04.2022 20:00,9.54,185.87,200.22,200.22,69.81,13.48,200.22
20.04.2022 21:00,9.54,185.43,198.08,198.08,69.01,13.5,198.08
20.04.2022 22:00,9.54,181.35,197.23,197.23,59.95,13.49,197.23
20.04.2022 23:00,9.54,175.9,193.69,193.69,54.71,13.46,193.69
21.04.2022 00:00,9.54,128.96,187.98,187.98,33.26,13.72,187.98
21.04.2022 01:00,9.54,81.21,180.49,180.49,30.42,13.7,180.49
21.04.2022 02:00,9.54,76.21,177.96,177.96,31.09,13.69,177.96
21.04.2022 03:00,9.54,79.24,178.27,178.27,35.01,13.68,178.27
21.04.2022 04:00,9.54,84.2,181.41,181.41,36.76,13.69,181.41
